descriptor_id	trace_id	size	live_count	allocation_calls	requested_bytes
13350	7249	488	8	98	3904
17540	7209	1952	2	2	3904
17541	7210	1952	2	2	3904
17542	7211	1952	2	2	3904
17543	7212	1952	2	2	3904
17559	7232	1952	2	2	3904
17560	7233	1952	2	2	3904
17561	7234	1952	2	2	3904
17562	7235	1952	2	2	3904
6253	6042	1951	2	2	3902
24481	10910	3901	1	1	3901
8611	6042	1950	2	2	3900
7707	6042	3889	1	1	3889
8291	6042	3888	1	1	3888
11374	6059	432	9	9	3888
6779	6042	3879	1	1	3879
6557	6042	554	7	7	3878
6065	6042	646	6	6	3876
17142	7209	1936	2	2	3872
17143	7210	1936	2	2	3872
17144	7211	1936	2	2	3872
17145	7212	1936	2	2	3872
17161	7232	1936	2	2	3872
17162	7233	1936	2	2	3872
17163	7234	1936	2	2	3872
17164	7235	1936	2	2	3872
7777	6042	967	4	4	3868
9017	6042	3868	1	1	3868
6295	6042	1931	2	2	3862
9483	6042	3861	1	1	3861
8131	6042	965	4	4	3860
7221	6042	1285	3	3	3855
6481	6042	642	6	6	3852
6875	6042	3845	1	1	3845
28013	21444	3836	1	1	3836
9071	6042	3830	1	1	3830
7423	6042	3826	1	1	3826
8171	6042	1913	2	2	3826
9793	6042	3819	1	1	3819
8239	6042	954	4	4	3816
7771	6042	3811	1	1	3811
23293	7209	1904	2	2	3808
23294	7210	1904	2	2	3808
23295	7211	1904	2	2	3808
23296	7212	1904	2	2	3808
23312	7232	1904	2	2	3808
23313	7233	1904	2	2	3808
23314	7234	1904	2	2	3808
23315	7235	1904	2	2	3808
27552	22054	224	17	17	3808
9535	6042	3807	1	1	3807
6045	6042	543	7	7	3801
8749	6042	760	5	5	3800
7005	6042	3797	1	1	3797
6605	6042	949	4	4	3796
7079	6042	1897	2	2	3794
8965	6042	3793	1	1	3793
6157	6042	1263	3	3	3789
7669	6042	3789	1	1	3789
7075	6042	1893	2	2	3786
9195	6042	1892	2	2	3784
7289	6042	945	4	4	3780
9523	6042	3770	1	1	3770
8569	6042	3762	1	1	3762
9721	6042	3761	1	1	3761
4490	3840	12	313	313	3756
9817	6042	3753	1	1	3753
21605	7209	1876	2	2	3752
21606	7210	1876	2	2	3752
21607	7211	1876	2	2	3752
21611	7267	1876	2	2	3752
21612	7268	1876	2	2	3752
21613	7212	1876	2	2	3752
21630	7232	1876	2	2	3752
21631	7233	1876	2	2	3752
21632	7234	1876	2	2	3752
21633	7270	1876	2	2	3752
21634	7271	1876	2	2	3752
21635	7235	1876	2	2	3752
9163	6042	3751	1	1	3751
8923	6042	3748	1	1	3748
8503	6042	1248	3	3	3744
7919	6042	3739	1	1	3739
9351	6042	3734	1	1	3734
7271	6042	3733	1	1	3733
7237	6042	3730	1	1	3730
7685	6042	3729	1	1	3729
6381	6042	1242	3	3	3726
9073	6042	3724	1	1	3724
6283	6042	1240	3	3	3720
7743	6042	3719	1	1	3719
8525	6042	3718	1	1	3718
9291	6042	3717	1	1	3717
9723	6042	3703	1	1	3703
9525	6042	3701	1	1	3701
9617	6042	3699	1	1	3699
5827	6042	1849	2	2	3698
3363	3208	3696	1	1	3696
10643	6059	1848	2	2	3696
6291	6042	1847	2	2	3694
8597	6042	1231	3	3	3693
9247	6042	3693	1	1	3693
7871	6042	3691	1	1	3691
15349	7308	184	20	78	3680
9701	6042	3675	1	1	3675
9053	6042	3674	1	1	3674
8105	6042	3671	1	1	3671
6637	6042	917	4	4	3668
6867	6042	3662	1	1	3662
6399	6042	1220	3	3	3660
8141	6042	3660	1	1	3660
8927	6042	3655	1	1	3655
8429	6042	913	4	4	3652
9399	6042	3651	1	1	3651
6555	6042	1821	2	2	3642
6515	6042	909	4	4	3636
9113	6042	3636	1	1	3636
7141	6042	605	6	6	3630
8263	6042	1210	3	3	3630
7651	6042	1813	2	2	3626
6885	6042	1808	2	2	3616
6979	6042	1805	2	2	3610
8421	6042	3609	1	1	3609
7435	6042	3608	1	1	3608
6467	6042	720	5	5	3600
6817	6042	3599	1	1	3599
7915	6042	1799	2	2	3598
27227	21444	3598	1	1	3598
8601	6042	3594	1	1	3594
9983	6042	3593	1	1	3593
7557	6042	718	5	5	3590
9999	6042	3590	1	1	3590
6533	6042	3588	1	1	3588
16718	7486	3584	1	1	3584
16930	6093	3584	1	1	3584
16975	7609	3584	1	1	3584
7531	6042	3576	1	1	3576
8771	6042	1788	2	2	3576
7757	6042	3573	1	1	3573
8479	6042	893	4	4	3572
7821	6042	3571	1	1	3571
8213	6042	3569	1	1	3569
8559	6042	1783	2	2	3566
8561	6042	1777	2	2	3554
10207	6059	888	4	4	3552
9979	6042	3549	1	1	3549
7073	6042	1182	3	3	3546
9387	6042	1773	2	2	3546
5997	6042	3545	1	1	3545
9835	6042	3540	1	1	3540
8013	6042	1769	2	2	3538
9833	6042	3535	1	1	3535
6837	6042	3531	1	1	3531
7869	6042	1765	2	2	3530
9175	6042	3528	1	1	3528
7581	6042	1761	2	2	3522
7555	6042	879	4	4	3516
9975	6042	3516	1	1	3516
8169	6042	1755	2	2	3510
7713	6042	3506	1	1	3506
8933	6042	1168	3	3	3504
7577	6042	3496	1	1	3496
6869	6042	1165	3	3	3495
9515	6042	3490	1	1	3490
7419	6042	3488	1	1	3488
8631	6042	1161	3	3	3483
9947	6042	3477	1	1	3477
7773	6042	3467	1	1	3467
6887	6042	3464	1	1	3464
7335	6042	3463	1	1	3463
9239	6042	3460	1	1	3460
8481	6042	3458	1	1	3458
9241	6042	1726	2	2	3452
7553	6042	3446	1	1	3446
18894	7209	1720	2	2	3440
18895	7210	1720	2	2	3440
18896	7211	1720	2	2	3440
18897	7212	1720	2	2	3440
18914	7232	1720	2	2	3440
18915	7233	1720	2	2	3440
18916	7234	1720	2	2	3440
18917	7235	1720	2	2	3440
8929	6042	3438	1	1	3438
6397	6042	1145	3	3	3435
7013	6042	3434	1	1	3434
7429	6042	3427	1	1	3427
9013	6042	3425	1	1	3425
9447	6042	3422	1	1	3422
6461	6042	684	5	5	3420
6239	6042	1139	3	3	3417
7595	6042	3409	1	1	3409
9597	6042	1703	2	2	3406
7549	6042	1702	2	2	3404
6393	6042	1133	3	3	3399
9651	6042	3397	1	1	3397
6823	6042	849	4	4	3396
9077	6042	3395	1	1	3395
9511	6042	1131	3	3	3393
6103	6042	424	8	8	3392
8695	6042	1696	2	2	3392
9747	6042	3391	1	1	3391
6561	6042	565	6	6	3390
9359	6042	3390	1	1	3390
6109	6042	484	7	7	3388
8383	6042	1693	2	2	3386
10454	6059	1128	3	3	3384
7331	6042	3382	1	1	3382
7903	6042	1691	2	2	3382
6581	6042	1690	2	2	3380
8475	6042	1689	2	2	3378
9453	6042	1126	3	3	3378
8595	6042	3377	1	1	3377
6163	6042	843	4	4	3372
8027	6042	1684	2	2	3368
9449	6042	3368	1	1	3368
7807	6042	3367	1	1	3367
7749	6042	841	4	4	3364
8425	6042	3364	1	1	3364
7517	6042	1121	3	3	3363
8123	6042	3362	1	1	3362
6485	6042	840	4	4	3360
9369	6042	3359	1	1	3359
9699	6042	1679	2	2	3358
9673	6042	3352	1	1	3352
8947	6042	3350	1	1	3350
6119	6042	372	9	9	3348
9465	6042	3338	1	1	3338
6365	6042	667	5	5	3335
9501	6042	3332	1	1	3332
9831	6042	1665	2	2	3330
7815	6042	3328	1	1	3328
9051	6042	3324	1	1	3324
9467	6042	3318	1	1	3318
9019	6042	3317	1	1	3317
7603	6042	828	4	4	3312
7071	6042	3310	1	1	3310
8629	6042	3308	1	1	3308
7561	6042	3304	1	1	3304
10658	6062	236	14	14	3304
10659	6063	236	14	14	3304
10660	6064	236	14	14	3304
10661	6065	236	14	14	3304
7469	6042	3303	1	1	3303
10654	6062	220	15	15	3300
10655	6063	220	15	15	3300
10656	6064	220	15	15	3300
10657	6065	220	15	15	3300
7393	6042	1648	2	2	3296
7653	6042	824	4	4	3296
9925	6042	3294	1	1	3294
6147	6042	1097	3	3	3291
7143	6042	658	5	5	3290
7507	6042	3290	1	1	3290
8447	6042	3287	1	1	3287
8469	6042	3286	1	1	3286
7313	6042	820	4	4	3280
8405	6042	3280	1	1	3280
8285	6042	3279	1	1	3279
8621	6042	1635	2	2	3270
6155	6042	1089	3	3	3267
9681	6042	3265	1	1	3265
7191	6042	816	4	4	3264
10343	6059	816	4	4	3264
6855	6042	3263	1	1	3263
9003	6042	3262	1	1	3262
6821	6042	3258	1	1	3258
9011	6042	3257	1	1	3257
7339	6042	407	8	8	3256
9009	6042	3256	1	1	3256
8785	6042	1626	2	2	3252
9731	6042	3251	1	1	3251
9027	6042	1624	2	2	3248
10001	6042	3242	1	1	3242
9381	6042	3240	1	1	3240
10756	6059	648	5	5	3240
8165	6042	3236	1	1	3236
7265	6042	3232	1	1	3232
7565	6042	3229	1	1	3229
7367	6042	807	4	4	3228
7355	6042	806	4	4	3224
8329	6042	3224	1	1	3224
9943	6042	3221	1	1	3221
7677	6042	1073	3	3	3219
28126	22854	3216	1	1	3216
28211	22084	3216	1	1	3216
7647	6042	1605	2	2	3210
9551	6042	3209	1	1	3209
7099	6042	1604	2	2	3208
9619	6042	3207	1	1	3207
8635	6042	3205	1	1	3205
9221	6042	801	4	4	3204
6165	6042	1067	3	3	3201
37688	32803	3200	1	203	3200
27757	21444	3199	1	1	3199
7155	6042	639	5	5	3195
7921	6042	3194	1	1	3194
9411	6042	3193	1	1	3193
8985	6042	1595	2	2	3190
6587	6042	1591	2	2	3182
7351	6042	3179	1	1	3179
6857	6042	1059	3	3	3177
7471	6042	3174	1	1	3174
10361	6059	1056	3	3	3168
31164	7924	96	33	2970	3168
31419	7808	96	33	2970	3168
31543	7855	96	33	2937	3168
8709	6042	1583	2	2	3166
10031	6062	28	113	113	3164
10032	6063	28	113	113	3164
10033	6064	28	113	113	3164
10034	6065	28	113	113	3164
7405	6042	3162	1	1	3162
7431	6042	527	6	6	3162
7521	6042	3160	1	1	3160
6107	6042	789	4	4	3156
8945	6042	3156	1	1	3156
7801	6042	787	4	4	3148
8459	6042	3146	1	1	3146
9707	6042	3142	1	1	3142
6853	6042	1047	3	3	3141
9133	6042	1569	2	2	3138
9173	6042	3138	1	1	3138
8001	6042	784	4	4	3136
9421	6042	3136	1	1	3136
9299	6042	3135	1	1	3135
7161	6042	1567	2	2	3134
9107	6042	3134	1	1	3134
6897	6042	1565	2	2	3130
6475	6042	1039	3	3	3117
4488	3840	18	173	173	3114
5849	6042	777	4	4	3108
8943	6042	3106	1	1	3106
9671	6042	1549	2	2	3098
7947	6042	3097	1	1	3097
6179	6042	1548	2	2	3096
7329	6042	774	4	4	3096
9641	6042	3094	1	1	3094
5811	6042	1031	3	3	3093
9155	6042	3084	1	1	3084
8051	6042	3082	1	1	3082
6111	6042	770	4	4	3080
6183	6042	1540	2	2	3080
8825	6042	342	9	9	3078
8917	6042	3077	1	1	3077
9863	6042	3076	1	1	3076
9197	6042	3075	1	1	3075
5152	5352	3072	1	1	3072
27247	21600	64	48	48	3072
9751	6042	3067	1	1	3067
7361	6042	3061	1	1	3061
7983	6042	1530	2	2	3060
7975	6042	3056	1	1	3056
6345	6042	611	5	5	3055
8251	6042	1527	2	2	3054
6035	6042	3051	1	1	3051
6883	6042	610	5	5	3050
8183	6042	3048	1	1	3048
8345	6042	1016	3	3	3048
24619	11249	3048	1	1	3048
8261	6042	3040	1	1	3040
7957	6042	1519	2	2	3038
8797	6042	1011	3	3	3033
7499	6042	1515	2	2	3030
6195	6042	3026	1	1	3026
7913	6042	1513	2	2	3026
27464	22054	336	9	9	3024
9823	6042	3023	1	1	3023
7121	6042	3022	1	1	3022
6679	6042	1007	3	3	3021
6227	6042	3016	1	1	3016
6701	6042	3015	1	1	3015
8849	6042	1507	2	2	3014
7997	6042	3011	1	1	3011
6081	6042	3008	1	1	3008
7559	6042	1001	3	3	3003
8557	6042	1501	2	2	3002
8399	6042	3000	1	1	3000
10578	6059	600	5	5	3000
9471	6042	2999	1	1	2999
6401	6042	1497	2	2	2994
9169	6042	1496	2	2	2992
6171	6042	997	3	3	2991
8269	6042	1495	2	2	2990
9289	6042	2987	1	1	2987
8513	6042	1492	2	2	2984
7337	6042	2983	1	1	2983
7151	6042	994	3	3	2982
6011	6042	2981	1	1	2981
9473	6042	2978	1	1	2978
5921	6042	2976	1	1	2976
6285	6042	595	5	5	2975
9787	6042	2969	1	1	2969
7061	6042	371	8	8	2968
9609	6042	2968	1	1	2968
9971	6042	2965	1	1	2965
8553	6042	2963	1	1	2963
3598	3363	296	10	10	2960
3599	3364	296	10	10	2960
3600	3365	296	10	10	2960
7347	6042	2958	1	1	2958
9937	6042	2956	1	1	2956
9431	6042	2950	1	1	2950
9429	6042	2948	1	1	2948
14051	7209	736	4	4	2944
14052	7210	736	4	4	2944
14053	7211	736	4	4	2944
14058	7212	736	4	4	2944
14072	7232	736	4	4	2944
14073	7233	736	4	4	2944
14074	7234	736	4	4	2944
14076	7235	736	4	4	2944
9733	6042	2937	1	1	2937
9507	6042	2935	1	1	2935
8493	6042	2931	1	1	2931
5859	6042	488	6	6	2928
6805	6042	976	3	3	2928
9769	6042	2927	1	1	2927
8689	6042	1463	2	2	2926
6955	6042	1462	2	2	2924
8555	6042	1461	2	2	2922
5915	6042	2921	1	1	2921
6785	6042	730	4	4	2920
6403	6042	973	3	3	2919
7937	6042	1459	2	2	2918
5851	6042	486	6	6	2916
8687	6042	729	4	4	2916
9861	6042	2916	1	1	2916
9333	6042	2914	1	1	2914
5889	6042	2913	1	1	2913
8449	6042	728	4	4	2912
8443	6042	2911	1	1	2911
7617	6042	1455	2	2	2910
5985	6042	2908	1	1	2908
6895	6042	581	5	5	2905
8955	6042	2901	1	1	2901
6619	6042	966	3	3	2898
6947	6042	964	3	3	2892
8509	6042	2892	1	1	2892
9481	6042	1446	2	2	2892
6843	6042	2887	1	1	2887
8319	6042	2886	1	1	2886
7797	6042	2885	1	1	2885
7885	6042	961	3	3	2883
8009	6042	2883	1	1	2883
3932	3544	32	90	90	2880
4151	3786	80	36	36	2880
4152	3787	80	36	36	2880
10318	6059	288	10	10	2880
10444	6059	720	4	4	2880
10701	6059	360	8	8	2880
9885	6042	2875	1	1	2875
6309	6042	1436	2	2	2872
19924	7778	2872	1	22	2872
19971	7821	2872	1	22	2872
20029	7890	2872	1	22	2872
9263	6042	2866	1	1	2866
7917	6042	955	3	3	2865
8453	6042	477	6	6	2862
10662	6062	260	11	11	2860
10663	6063	260	11	11	2860
10664	6064	260	11	11	2860
10665	6065	260	11	11	2860
8717	6042	953	3	3	2859
9275	6042	2858	1	1	2858
3576	3363	68	42	42	2856
3577	3364	68	42	42	2856
3578	3365	68	42	42	2856
5855	6042	714	4	4	2856
8163	6042	1428	2	2	2856
10519	6059	408	7	7	2856
5983	6042	2853	1	1	2853
9249	6042	2852	1	1	2852
5909	6042	2850	1	1	2850
5981	6042	2845	1	1	2845
7759	6042	569	5	5	2845
10011	6042	2844	1	1	2844
9145	6042	2843	1	1	2843
9677	6042	2841	1	1	2841
4068	3684	2840	1	1	2840
6747	6042	1419	2	2	2838
8821	6042	946	3	3	2838
9755	6042	2835	1	1	2835
6993	6042	1417	2	2	2834
8817	6042	1416	2	2	2832
9987	6042	2832	1	1	2832
8277	6042	2831	1	1	2831
8079	6042	2828	1	1	2828
5887	6042	2826	1	1	2826
6973	6042	2824	1	1	2824
8401	6042	706	4	4	2824
7437	6042	2823	1	1	2823
9665	6042	1410	2	2	2820
6819	6042	2819	1	1	2819
5841	6042	2818	1	1	2818
3604	3363	352	8	8	2816
3605	3364	352	8	8	2816
3606	3365	352	8	8	2816
3942	3528	128	22	22	2816
37154	32973	2816	1	1	2816
37159	32999	2816	1	58	2816
37161	33013	2816	1	58	2816
37165	33119	2816	1	1	2816
37170	33145	2816	1	58	2816
37172	33159	2816	1	58	2816
37178	33188	2816	1	1	2816
37183	33214	2816	1	57	2816
37185	33228	2816	1	57	2816
7563	6042	2814	1	1	2814
9031	6042	1405	2	2	2810
7163	6042	2807	1	1	2807
9669	6042	2804	1	1	2804
7343	6042	1400	2	2	2800
28704	22054	2800	1	1	2800
8393	6042	933	3	3	2799
9361	6042	2798	1	1	2798
8437	6042	1395	2	2	2790
8283	6042	1393	2	2	2786
4564	3922	2784	1	1	2784
5999	6042	2784	1	1	2784
10042	6059	96	29	29	2784
10436	6059	696	4	4	2784
9427	6042	2780	1	1	2780
5907	6042	2779	1	1	2779
7601	6042	926	3	3	2778
9425	6042	2778	1	1	2778
281	576	2776	1	1	2776
7523	6042	694	4	4	2776
9505	6042	2775	1	1	2775
5819	6042	2772	1	1	2772
9527	6042	924	3	3	2772
6241	6042	1385	2	2	2770
8539	6042	922	3	3	2766
8029	6042	2765	1	1	2765
5867	6042	307	9	9	2763
6839	6042	2762	1	1	2762
27957	21444	2761	1	1	2761
6363	6042	920	3	3	2760
6431	6042	552	5	5	2760
6891	6042	2760	1	1	2760
8085	6042	1380	2	2	2760
8579	6042	690	4	4	2760
10263	6062	92	30	30	2760
10264	6063	92	30	30	2760
10265	6064	92	30	30	2760
10266	6065	92	30	30	2760
11715	6059	2760	1	1	2760
15914	7311	184	15	433	2760
9711	6042	2759	1	1	2759
9485	6042	2757	1	1	2757
9973	6042	2756	1	1	2756
9157	6042	2752	1	1	2752
9927	6042	2751	1	1	2751
9929	6042	2749	1	1	2749
6231	6042	687	4	4	2748
7019	6042	916	3	3	2748
7175	6042	1374	2	2	2748
5823	6042	2747	1	1	2747
7093	6042	2746	1	1	2746
7691	6042	1373	2	2	2746
7327	6042	685	4	4	2740
9735	6042	2739	1	1	2739
8005	6042	912	3	3	2736
10621	6059	912	3	3	2736
5881	6042	547	5	5	2735
7363	6042	2735	1	1	2735
6455	6042	1364	2	2	2728
6547	6042	341	8	8	2728
9603	6042	2725	1	1	2725
7735	6042	1362	2	2	2724
3579	3363	160	17	17	2720
3580	3364	160	17	17	2720
3581	3365	160	17	17	2720
6539	6042	544	5	5	2720
9043	6042	2719	1	1	2719
7643	6042	1359	2	2	2718
8157	6042	2718	1	1	2718
9293	6042	2717	1	1	2717
6161	6042	1358	2	2	2716
8229	6042	1357	2	2	2714
9491	6042	2714	1	1	2714
6677	6042	2713	1	1	2713
7879	6042	1356	2	2	2712
7793	6042	1355	2	2	2710
6751	6042	677	4	4	2708
7359	6042	2708	1	1	2708
6375	6042	451	6	6	2706
7965	6042	2704	1	1	2704
6849	6042	540	5	5	2700
10267	6062	20	135	135	2700
10268	6063	20	135	135	2700
10269	6064	20	135	135	2700
10270	6065	20	135	135	2700
9365	6042	2699	1	1	2699
6235	6042	1347	2	2	2694
7859	6042	2694	1	1	2694
6233	6042	1345	2	2	2690
6301	6042	538	5	5	2690
6437	6042	2683	1	1	2683
9891	6042	1341	2	2	2682
5933	6042	383	7	7	2681
6435	6042	1340	2	2	2680
9715	6042	2680	1	1	2680
9949	6042	2677	1	1	2677
7673	6042	892	3	3	2676
6093	6042	535	5	5	2675
7729	6042	1335	2	2	2670
5646	5841	36	74	74	2664
5869	6042	444	6	6	2664
9813	6042	2663	1	1	2663
7273	6042	1331	2	2	2662
9141	6042	2662	1	1	2662
8103	6042	1330	2	2	2660
9503	6042	2660	1	1	2660
31837	33928	28	95	5890	2660
31947	33958	28	95	5890	2660
32057	33988	28	95	4370	2660
9919	6042	2658	1	1	2658
28245	21444	2656	1	1	2656
8463	6042	2655	1	1	2655
5815	6042	2653	1	1	2653
8545	6042	2652	1	1	2652
9881	6042	2651	1	1	2651
7631	6042	1325	2	2	2650
8415	6042	2649	1	1	2649
8025	6042	1324	2	2	2648
7973	6042	2644	1	1	2644
27943	21444	2644	1	1	2644
8727	6042	881	3	3	2643
27380	21444	2642	1	1	2642
7465	6042	2640	1	1	2640
10687	6059	528	5	5	2640
11642	6059	2640	1	1	2640
13177	7209	1320	2	2	2640
13178	7210	1320	2	2	2640
13179	7211	1320	2	2	2640
13180	7212	1320	2	2	2640
13198	7232	1320	2	2	2640
13199	7233	1320	2	2	2640
13200	7234	1320	2	2	2640
13201	7235	1320	2	2	2640
6347	6042	659	4	4	2636
8467	6042	2636	1	1	2636
9409	6042	2635	1	1	2635
27166	21444	2630	1	1	2630
7103	6042	874	3	3	2622
7863	6042	1311	2	2	2622
4486	3840	10	262	262	2620
7767	6042	1309	2	2	2618
9389	6042	1306	2	2	2612
7933	6042	2611	1	1	2611
6039	6042	2609	1	1	2609
3534	3363	40	65	65	2600
3535	3364	40	65	65	2600
3536	3365	40	65	65	2600
8439	6042	519	5	5	2595
12069	6059	2592	1	1	2592
7385	6042	1295	2	2	2590
9757	6042	2590	1	1	2590
6223	6042	863	3	3	2589
6383	6042	1293	2	2	2586
6741	6042	2583	1	1	2583
6017	6042	516	5	5	2580
7855	6042	1289	2	2	2578
3907	3528	16	161	1357	2576
9343	6042	1288	2	2	2576
6719	6042	858	3	3	2574
7369	6042	2574	1	1	2574
9703	6042	2573	1	1	2573
6327	6042	1286	2	2	2572
7117	6042	2571	1	1	2571
6061	6042	514	5	5	2570
8219	6042	856	3	3	2568
3933	3541	40	64	64	2560
9759	6042	2558	1	1	2558
8563	6042	1278	2	2	2556
6451	6042	1277	2	2	2554
5795	6042	2552	1	1	2552
6289	6042	638	4	4	2552
9393	6042	2551	1	1	2551
10005	6042	2549	1	1	2549
8585	6042	2547	1	1	2547
7247	6042	509	5	5	2545
6497	6042	636	4	4	2544
6803	6042	846	3	3	2538
9857	6042	2534	1	1	2534
8339	6042	633	4	4	2532
7649	6042	1262	2	2	2524
5270	5493	2520	1	1	2520
6627	6042	630	4	4	2520
10424	6059	840	3	3	2520
10497	6059	504	5	5	2520
5885	6042	2518	1	1	2518
9685	6042	2517	1	1	2517
7953	6042	2515	1	1	2515
8203	6042	2514	1	1	2514
6085	6042	2512	1	1	2512
17139	7206	1256	2	2	2512
17140	7207	1256	2	2	2512
17141	7208	1256	2	2	2512
17158	7229	1256	2	2	2512
17159	7230	1256	2	2	2512
17160	7231	1256	2	2	2512
9283	6042	2511	1	1	2511
9277	6042	2506	1	1	2506
6725	6042	626	4	4	2504
9279	6042	2500	1	1	2500
9789	6042	2499	1	1	2499
5287	5515	2496	1	1	2496
5291	5520	2496	1	1	2496
8379	6042	832	3	3	2496
10095	6059	312	8	8	2496
10527	6059	1248	2	2	2496
6055	6042	499	5	5	2495
8089	6042	1247	2	2	2494
6077	6042	831	3	3	2493
7203	6042	498	5	5	2490
9257	6042	2488	1	1	2488
6985	6042	1243	2	2	2486
9395	6042	2483	1	1	2483
7027	6042	620	4	4	2480
7181	6042	1239	2	2	2478
8071	6042	2478	1	1	2478
6617	6042	495	5	5	2475
8781	6042	1237	2	2	2474
3923	3542	8	309	309	2472
6181	6042	1236	2	2	2472
5975	6042	2470	1	1	2470
5937	6042	823	3	3	2469
9859	6042	2467	1	1	2467
7157	6042	1233	2	2	2466
8377	6042	822	3	3	2466
5883	6042	2465	1	1	2465
28574	22054	2464	1	1	2464
33379	37723	352	7	9	2464
6027	6042	1229	2	2	2458
9509	6042	2456	1	1	2456
18477	7206	1228	2	2	2456
18478	7207	1228	2	2	2456
18479	7208	1228	2	2	2456
18498	7229	1228	2	2	2456
18499	7230	1228	2	2	2456
18500	7231	1228	2	2	2456
7249	6042	491	5	5	2455
6031	6042	1227	2	2	2454
6459	6042	2449	1	1	2449
8461	6042	1224	2	2	2448
9867	6042	2447	1	1	2447
7585	6042	815	3	3	2445
6189	6042	1221	2	2	2442
9407	6042	814	3	3	2442
8593	6042	2440	1	1	2440
9865	6042	2436	1	1	2436
5919	6042	2434	1	1	2434
27817	21444	2434	1	1	2434
5829	6042	2433	1	1	2433
6385	6042	1216	2	2	2432
7125	6042	2432	1	1	2432
12533	6512	2432	1	1	2432
12534	6513	2432	1	1	2432
7167	6042	405	6	6	2430
9349	6042	2430	1	1	2430
6009	6042	2428	1	1	2428
5817	6042	2427	1	1	2427
7403	6042	2426	1	1	2426
5847	6042	2424	1	1	2424
6529	6042	606	4	4	2424
9281	6042	2421	1	1	2421
5913	6042	2418	1	1	2418
8375	6042	2417	1	1	2417
18622	7209	1208	2	2	2416
18623	7210	1208	2	2	2416
18624	7211	1208	2	2	2416
18628	7267	1208	2	2	2416
18630	7212	1208	2	2	2416
18644	7232	1208	2	2	2416
18645	7233	1208	2	2	2416
18646	7234	1208	2	2	2416
18647	7270	1208	2	2	2416
18649	7235	1208	2	2	2416
5901	6042	1207	2	2	2414
9435	6042	2414	1	1	2414
8411	6042	2413	1	1	2413
9093	6042	2412	1	1	2412
6003	6042	2410	1	1	2410
7415	6042	1205	2	2	2410
7977	6042	1204	2	2	2408
6391	6042	2407	1	1	2407
9977	6042	2405	1	1	2405
7569	6042	2402	1	1	2402
5833	6042	2401	1	1	2401
6153	6042	1200	2	2	2400
8499	6042	2398	1	1	2398
8151	6042	2397	1	1	2397
6097	6042	479	5	5	2395
6133	6042	1197	2	2	2394
6989	6042	798	3	3	2394
7401	6042	2394	1	1	2394
5893	6042	2393	1	1	2393
9357	6042	2392	1	1	2392
5803	6042	2391	1	1	2391
9667	6042	2388	1	1	2388
23082	7206	2388	1	1	2388
23083	7207	2388	1	1	2388
23084	7208	2388	1	1	2388
23099	7229	2388	1	1	2388
23100	7230	2388	1	1	2388
23101	7231	2388	1	1	2388
6001	6042	2381	1	1	2381
5989	6042	2380	1	1	2380
7111	6042	1188	2	2	2376
10376	6059	792	3	3	2376
10666	6062	216	11	11	2376
10667	6063	216	11	11	2376
10668	6064	216	11	11	2376
10669	6065	216	11	11	2376
7085	6042	2374	1	1	2374
9423	6042	1186	2	2	2372
5797	6042	2368	1	1	2368
6105	6042	592	4	4	2368
8865	6042	1183	2	2	2366
28518	21444	2366	1	1	2366
5897	6042	2363	1	1	2363
5991	6042	2362	1	1	2362
8347	6042	1181	2	2	2362
6005	6042	2360	1	1	2360
3573	3363	84	28	28	2352
3574	3364	84	28	28	2352
3575	3365	84	28	28	2352
7301	6042	2352	1	1	2352
10552	6059	1176	2	2	2352
6975	6042	2349	1	1	2349
7205	6042	2345	1	1	2345
5995	6042	2338	1	1	2338
8147	6042	1169	2	2	2338
28323	21444	2337	1	1	2337
7959	6042	2336	1	1	2336
11729	6062	292	8	8	2336
11730	6063	292	8	8	2336
11731	6064	292	8	8	2336
11732	6065	292	8	8	2336
7461	6042	2335	1	1	2335
6861	6042	778	3	3	2334
7353	6042	2333	1	1	2333
23034	7206	2332	1	1	2332
23035	7207	2332	1	1	2332
23036	7208	2332	1	1	2332
23053	7229	2332	1	1	2332
23054	7230	2332	1	1	2332
23055	7231	2332	1	1	2332
5831	6042	2328	1	1	2328
8603	6042	1164	2	2	2328
20614	7481	2320	1	1	2320
7245	6042	579	4	4	2316
8057	6042	1158	2	2	2316
9783	6042	2316	1	1	2316
19953	7809	12	193	17394	2316
20003	7856	12	193	17201	2316
20061	7925	12	193	17394	2316
8149	6042	2314	1	1	2314
8627	6042	2313	1	1	2313
6553	6042	578	4	4	2312
8397	6042	1156	2	2	2312
5903	6042	2311	1	1	2311
6145	6042	2310	1	1	2310
6613	6042	461	5	5	2305
6167	6042	1152	2	2	2304
8333	6042	768	3	3	2304
9675	6042	2303	1	1	2303
6243	6042	1150	2	2	2300
7357	6042	2299	1	1	2299
5825	6042	2295	1	1	2295
9253	6042	2294	1	1	2294
6419	6042	1144	2	2	2288
9795	6042	2285	1	1	2285
8757	6042	1142	2	2	2284
5911	6042	2282	1	1	2282
28326	21444	2281	1	1	2281
6477	6042	570	4	4	2280
8273	6042	1140	2	2	2280
31086	32964	120	19	1389	2280
31098	32992	120	19	1396	2280
31144	33006	120	19	1389	2280
31341	33110	120	19	1389	2280
31353	33138	120	19	1396	2280
31399	33152	120	19	1389	2280
31465	33179	120	19	1367	2280
31477	33207	120	19	1374	2280
